text,location,device,command,input_text,location_encoded,device_encoded
,厨房,电视,0,能否关闭厨房的电视行吗,3.0,2.0
,厨房,电视,0,帮我关闭厨房的电视吗,3.0,2.0
,厨房,电视,0,能否关闭厨房的电视,3.0,2.0
,厨房,电视,0,帮我关闭厨房的电视好吗,3.0,2.0
,厨房,电视,0,帮我，关闭厨房的电视,3.0,2.0
,厨房,电视,0,能否关闭厨房的电视好吗,3.0,2.0
,厨房,电视,0,可以关闭厨房的电视好吗,3.0,2.0
,厨房,电视,0,麻烦关闭厨房的电视一下,3.0,2.0
,厨房,电视,0,可以，关闭厨房的电视,3.0,2.0
,厨房,电视,0,帮我关闭厨房的电视,3.0,2.0
,厨房,电视,0,关闭厨房的电视行吗,3.0,2.0
,厨房,电视,0,能否，关闭厨房的电视,3.0,2.0
,厨房,电视,0,可以关闭厨房的电视一下,3.0,2.0
,厨房,电视,0,关闭厨房的电视,3.0,2.0
,厨房,电视,0,关闭厨房的电视，好吗,3.0,2.0
,厨房,电视,0,麻烦关闭厨房的电视行吗,3.0,2.0
,厨房,电视,0,请关闭厨房的电视,3.0,2.0
,厨房,电视,0,麻烦，关闭厨房的电视,3.0,2.0
,厨房,电视,0,关闭厨房的电视，吗,3.0,2.0
,厨房,电视,0,麻烦关闭厨房的电视好吗,3.0,2.0
,厨房,电视,0,能否关闭厨房的电视吗,3.0,2.0
,厨房,电视,0,关闭厨房的电视，行吗,3.0,2.0
,厨房,电视,0,请，关闭厨房的电视,3.0,2.0
,厨房,窗帘,1,麻烦厨房的窗帘打开一下,3.0,4.0
,厨房,窗帘,1,麻烦厨房的窗帘打开好吗,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开好吗,3.0,4.0
,厨房,窗帘,1,帮我厨房的窗帘打开吗,3.0,4.0
,厨房,窗帘,1,可以厨房的窗帘打开好吗,3.0,4.0
,厨房,窗帘,1,麻烦，厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,能否厨房的窗帘打开好吗,3.0,4.0
,厨房,窗帘,1,请厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,麻烦厨房的窗帘打开行吗,3.0,4.0
,厨房,窗帘,1,可以厨房的窗帘打开吗,3.0,4.0
,厨房,窗帘,1,帮我厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,请厨房的窗帘打开行吗,3.0,4.0
,厨房,窗帘,1,能否厨房的窗帘打开行吗,3.0,4.0
,厨房,窗帘,1,请厨房的窗帘打开吗,3.0,4.0
,厨房,窗帘,1,请厨房的窗帘打开一下,3.0,4.0
,厨房,窗帘,1,帮我，厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开，好吗,3.0,4.0
,厨房,窗帘,1,可以厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,能否厨房的窗帘打开一下,3.0,4.0
,厨房,窗帘,1,麻烦厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,可以厨房的窗帘打开行吗,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开，吗,3.0,4.0
,厨房,窗帘,1,能否，厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,请，厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,帮我厨房的窗帘打开好吗,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开，一下,3.0,4.0
,厨房,窗帘,1,能否厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,能否厨房的窗帘打开吗,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开，行吗,3.0,4.0
,厨房,窗帘,1,请厨房的窗帘打开好吗,3.0,4.0
,厨房,窗帘,1,帮我厨房的窗帘打开行吗,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开吗,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开一下,3.0,4.0
,厨房,窗帘,1,可以厨房的窗帘打开一下,3.0,4.0
,厨房,窗帘,1,帮我厨房的窗帘打开一下,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,可以，厨房的窗帘打开,3.0,4.0
,厨房,窗帘,1,麻烦厨房的窗帘打开吗,3.0,4.0
,厨房,窗帘,1,厨房的窗帘打开行吗,3.0,4.0
,厨房,窗帘,1,请打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,帮我打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,麻烦打开厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,1,帮我打开厨房的窗帘一下,3.0,4.0
,厨房,窗帘,1,帮我打开厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,1,能否打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,麻烦打开厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,1,可以打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,帮我，打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘，吗,3.0,4.0
,厨房,窗帘,1,可以打开厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,1,麻烦打开厨房的窗帘吗,3.0,4.0
,厨房,窗帘,1,可以打开厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘，一下,3.0,4.0
,厨房,窗帘,1,能否打开厨房的窗帘一下,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘一下,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘，行吗,3.0,4.0
,厨房,窗帘,1,请打开厨房的窗帘一下,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,1,请打开厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,1,请打开厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,1,帮我打开厨房的窗帘吗,3.0,4.0
,厨房,窗帘,1,可以打开厨房的窗帘一下,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,1,请，打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,麻烦，打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,请打开厨房的窗帘吗,3.0,4.0
,厨房,窗帘,1,能否，打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,可以打开厨房的窗帘吗,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘吗,3.0,4.0
,厨房,窗帘,1,麻烦打开厨房的窗帘一下,3.0,4.0
,厨房,窗帘,1,麻烦打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,能否打开厨房的窗帘吗,3.0,4.0
,厨房,窗帘,1,能否打开厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,1,帮我打开厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,打开厨房的窗帘，好吗,3.0,4.0
,厨房,窗帘,1,可以，打开厨房的窗帘,3.0,4.0
,厨房,窗帘,1,能否打开厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,0,可以厨房的窗帘关闭好吗,3.0,4.0
,厨房,窗帘,0,请，厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,帮我厨房的窗帘关闭吗,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭，行吗,3.0,4.0
,厨房,窗帘,0,麻烦厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,麻烦，厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,帮我厨房的窗帘关闭好吗,3.0,4.0
,厨房,窗帘,0,能否厨房的窗帘关闭一下,3.0,4.0
,厨房,窗帘,0,麻烦厨房的窗帘关闭吗,3.0,4.0
,厨房,窗帘,0,请厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,能否厨房的窗帘关闭吗,3.0,4.0
,厨房,窗帘,0,可以厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,帮我，厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,可以，厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,可以厨房的窗帘关闭行吗,3.0,4.0
,厨房,窗帘,0,麻烦厨房的窗帘关闭一下,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭好吗,3.0,4.0
,厨房,窗帘,0,帮我厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,请厨房的窗帘关闭好吗,3.0,4.0
,厨房,窗帘,0,请厨房的窗帘关闭吗,3.0,4.0
,厨房,窗帘,0,请厨房的窗帘关闭行吗,3.0,4.0
,厨房,窗帘,0,能否厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,能否厨房的窗帘关闭好吗,3.0,4.0
,厨房,窗帘,0,帮我厨房的窗帘关闭行吗,3.0,4.0
,厨房,窗帘,0,能否，厨房的窗帘关闭,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭吗,3.0,4.0
,厨房,窗帘,0,能否厨房的窗帘关闭行吗,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭，吗,3.0,4.0
,厨房,窗帘,0,可以厨房的窗帘关闭一下,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭，好吗,3.0,4.0
,厨房,窗帘,0,帮我厨房的窗帘关闭一下,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭行吗,3.0,4.0
,厨房,窗帘,0,麻烦厨房的窗帘关闭行吗,3.0,4.0
,厨房,窗帘,0,麻烦厨房的窗帘关闭好吗,3.0,4.0
,厨房,窗帘,0,请厨房的窗帘关闭一下,3.0,4.0
,厨房,窗帘,0,可以厨房的窗帘关闭吗,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭，一下,3.0,4.0
,厨房,窗帘,0,厨房的窗帘关闭一下,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘，一下,3.0,4.0
,厨房,窗帘,0,请关闭厨房的窗帘吗,3.0,4.0
,厨房,窗帘,0,可以关闭厨房的窗帘一下,3.0,4.0
,厨房,窗帘,0,麻烦关闭厨房的窗帘吗,3.0,4.0
,厨房,窗帘,0,能否关闭厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘，行吗,3.0,4.0
,厨房,窗帘,0,帮我关闭厨房的窗帘一下,3.0,4.0
,厨房,窗帘,0,能否关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘一下,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,0,帮我关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,麻烦关闭厨房的窗帘一下,3.0,4.0
,厨房,窗帘,0,帮我关闭厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,0,可以，关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,请关闭厨房的窗帘一下,3.0,4.0
,厨房,窗帘,0,可以关闭厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,0,可以关闭厨房的窗帘吗,3.0,4.0
,厨房,窗帘,0,可以关闭厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,0,请，关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,0,麻烦关闭厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,0,帮我关闭厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,0,能否关闭厨房的窗帘一下,3.0,4.0
,厨房,窗帘,0,能否关闭厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,0,帮我，关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,麻烦，关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘吗,3.0,4.0
,厨房,窗帘,0,请关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,帮我关闭厨房的窗帘吗,3.0,4.0
,厨房,窗帘,0,麻烦关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,麻烦关闭厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘，好吗,3.0,4.0
,厨房,窗帘,0,可以关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,请关闭厨房的窗帘行吗,3.0,4.0
,厨房,窗帘,0,请关闭厨房的窗帘好吗,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘，吗,3.0,4.0
,厨房,窗帘,0,能否关闭厨房的窗帘吗,3.0,4.0
,厨房,窗帘,0,关闭厨房的窗帘,3.0,4.0
,厨房,窗帘,0,能否，关闭厨房的窗帘,3.0,4.0
,厨房,风扇,1,可以厨房的风扇打开好吗,3.0,6.0
,厨房,风扇,1,能否厨房的风扇打开行吗,3.0,6.0
,厨房,风扇,1,帮我厨房的风扇打开,3.0,6.0
,厨房,风扇,1,帮我厨房的风扇打开好吗,3.0,6.0
,厨房,风扇,1,帮我厨房的风扇打开吗,3.0,6.0
,厨房,风扇,1,可以厨房的风扇打开,3.0,6.0
,厨房,风扇,1,请厨房的风扇打开,3.0,6.0
,厨房,风扇,1,厨房的风扇打开，吗,3.0,6.0
,厨房,风扇,1,厨房的风扇打开一下,3.0,6.0
,厨房,风扇,1,麻烦厨房的风扇打开好吗,3.0,6.0
,厨房,风扇,1,麻烦厨房的风扇打开,3.0,6.0
,厨房,风扇,1,能否厨房的风扇打开一下,3.0,6.0
,厨房,风扇,1,能否厨房的风扇打开好吗,3.0,6.0
,厨房,风扇,1,请厨房的风扇打开行吗,3.0,6.0
,厨房,风扇,1,麻烦，厨房的风扇打开,3.0,6.0
,厨房,风扇,1,可以，厨房的风扇打开,3.0,6.0
,厨房,风扇,1,帮我，厨房的风扇打开,3.0,6.0
,厨房,风扇,1,厨房的风扇打开，行吗,3.0,6.0
,厨房,风扇,1,帮我厨房的风扇打开行吗,3.0,6.0
,厨房,风扇,1,厨房的风扇打开好吗,3.0,6.0
,厨房,风扇,1,能否，厨房的风扇打开,3.0,6.0
,厨房,风扇,1,请厨房的风扇打开好吗,3.0,6.0
,厨房,风扇,1,能否厨房的风扇打开吗,3.0,6.0
,厨房,风扇,1,帮我厨房的风扇打开一下,3.0,6.0
,厨房,风扇,1,请，厨房的风扇打开,3.0,6.0
,厨房,风扇,1,厨房的风扇打开，好吗,3.0,6.0
,厨房,风扇,1,能否厨房的风扇打开,3.0,6.0
,厨房,风扇,1,请厨房的风扇打开吗,3.0,6.0
,厨房,风扇,1,麻烦厨房的风扇打开一下,3.0,6.0
,厨房,风扇,1,厨房的风扇打开，一下,3.0,6.0
,厨房,风扇,1,厨房的风扇打开吗,3.0,6.0
,厨房,风扇,1,请厨房的风扇打开一下,3.0,6.0
,厨房,风扇,1,可以厨房的风扇打开一下,3.0,6.0
,厨房,风扇,1,厨房的风扇打开行吗,3.0,6.0
,厨房,风扇,1,可以厨房的风扇打开行吗,3.0,6.0
,厨房,风扇,1,麻烦厨房的风扇打开行吗,3.0,6.0
,厨房,风扇,1,厨房的风扇打开,3.0,6.0
,厨房,风扇,1,可以厨房的风扇打开吗,3.0,6.0
,厨房,风扇,1,麻烦厨房的风扇打开吗,3.0,6.0
,厨房,风扇,1,打开厨房的风扇，行吗,3.0,6.0
,厨房,风扇,1,能否打开厨房的风扇一下,3.0,6.0
,厨房,风扇,1,麻烦打开厨房的风扇吗,3.0,6.0
,厨房,风扇,1,请打开厨房的风扇一下,3.0,6.0
,厨房,风扇,1,麻烦打开厨房的风扇好吗,3.0,6.0
,厨房,风扇,1,能否打开厨房的风扇行吗,3.0,6.0
,厨房,风扇,1,可以打开厨房的风扇一下,3.0,6.0
,厨房,风扇,1,能否打开厨房的风扇吗,3.0,6.0
,厨房,风扇,1,帮我打开厨房的风扇吗,3.0,6.0
,厨房,风扇,1,打开厨房的风扇一下,3.0,6.0
,厨房,风扇,1,可以打开厨房的风扇行吗,3.0,6.0
,厨房,风扇,1,请，打开厨房的风扇,3.0,6.0
,厨房,风扇,1,麻烦打开厨房的风扇行吗,3.0,6.0
,厨房,风扇,1,能否，打开厨房的风扇,3.0,6.0
,厨房,风扇,1,打开厨房的风扇行吗,3.0,6.0
,厨房,风扇,1,打开厨房的风扇，一下,3.0,6.0
,厨房,风扇,1,帮我打开厨房的风扇好吗,3.0,6.0
,厨房,风扇,1,能否打开厨房的风扇好吗,3.0,6.0
,厨房,风扇,1,帮我打开厨房的风扇,3.0,6.0
,厨房,风扇,1,打开厨房的风扇，吗,3.0,6.0
,厨房,风扇,1,麻烦打开厨房的风扇一下,3.0,6.0
,厨房,风扇,1,打开厨房的风扇吗,3.0,6.0
,厨房,风扇,1,打开厨房的风扇好吗,3.0,6.0
,厨房,风扇,1,帮我打开厨房的风扇行吗,3.0,6.0
,厨房,风扇,1,可以打开厨房的风扇吗,3.0,6.0
,厨房,风扇,1,帮我，打开厨房的风扇,3.0,6.0
,厨房,风扇,1,打开厨房的风扇，好吗,3.0,6.0
,厨房,风扇,1,能否打开厨房的风扇,3.0,6.0
,厨房,风扇,1,可以，打开厨房的风扇,3.0,6.0
,厨房,风扇,1,可以打开厨房的风扇,3.0,6.0
,厨房,风扇,1,打开厨房的风扇,3.0,6.0
,厨房,风扇,1,帮我打开厨房的风扇一下,3.0,6.0
,厨房,风扇,1,可以打开厨房的风扇好吗,3.0,6.0
,厨房,风扇,1,请打开厨房的风扇行吗,3.0,6.0
,厨房,风扇,1,麻烦，打开厨房的风扇,3.0,6.0
,厨房,风扇,1,请打开厨房的风扇吗,3.0,6.0
,厨房,风扇,1,麻烦打开厨房的风扇,3.0,6.0
,厨房,风扇,1,请打开厨房的风扇好吗,3.0,6.0
,厨房,风扇,1,请打开厨房的风扇,3.0,6.0
,厨房,风扇,0,能否厨房的风扇关闭行吗,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭，一下,3.0,6.0
,厨房,风扇,0,能否厨房的风扇关闭一下,3.0,6.0
,厨房,风扇,0,帮我厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,麻烦厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,帮我厨房的风扇关闭一下,3.0,6.0
,厨房,风扇,0,麻烦厨房的风扇关闭一下,3.0,6.0
,厨房,风扇,0,可以厨房的风扇关闭一下,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭行吗,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭，行吗,3.0,6.0
,厨房,风扇,0,可以厨房的风扇关闭吗,3.0,6.0
,厨房,风扇,0,请厨房的风扇关闭行吗,3.0,6.0
,厨房,风扇,0,可以厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,请厨房的风扇关闭一下,3.0,6.0
,厨房,风扇,0,麻烦厨房的风扇关闭行吗,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭好吗,3.0,6.0
,厨房,风扇,0,能否，厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭，好吗,3.0,6.0
,厨房,风扇,0,帮我厨房的风扇关闭好吗,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭吗,3.0,6.0
,厨房,风扇,0,帮我，厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,请，厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,请厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭一下,3.0,6.0
,厨房,风扇,0,能否厨房的风扇关闭吗,3.0,6.0
,厨房,风扇,0,能否厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,请厨房的风扇关闭吗,3.0,6.0
,厨房,风扇,0,帮我厨房的风扇关闭吗,3.0,6.0
,厨房,风扇,0,麻烦厨房的风扇关闭好吗,3.0,6.0
,厨房,风扇,0,厨房的风扇关闭，吗,3.0,6.0
,厨房,风扇,0,帮我厨房的风扇关闭行吗,3.0,6.0
,厨房,风扇,0,可以厨房的风扇关闭行吗,3.0,6.0
,厨房,风扇,0,麻烦厨房的风扇关闭吗,3.0,6.0
,厨房,风扇,0,能否厨房的风扇关闭好吗,3.0,6.0
,厨房,风扇,0,请厨房的风扇关闭好吗,3.0,6.0
,厨房,风扇,0,可以厨房的风扇关闭好吗,3.0,6.0
,厨房,风扇,0,麻烦，厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,可以，厨房的风扇关闭,3.0,6.0
,厨房,风扇,0,能否，关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,帮我关闭厨房的风扇吗,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇，吗,3.0,6.0
,厨房,风扇,0,帮我关闭厨房的风扇行吗,3.0,6.0
,厨房,风扇,0,麻烦关闭厨房的风扇一下,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇一下,3.0,6.0
,厨房,风扇,0,帮我关闭厨房的风扇一下,3.0,6.0
,厨房,风扇,0,麻烦，关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,能否关闭厨房的风扇吗,3.0,6.0
,厨房,风扇,0,可以关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,帮我关闭厨房的风扇好吗,3.0,6.0
,厨房,风扇,0,麻烦关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇吗,3.0,6.0
,厨房,风扇,0,能否关闭厨房的风扇行吗,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇行吗,3.0,6.0
,厨房,风扇,0,能否关闭厨房的风扇好吗,3.0,6.0
,厨房,风扇,0,可以关闭厨房的风扇好吗,3.0,6.0
,厨房,风扇,0,请关闭厨房的风扇吗,3.0,6.0
,厨房,风扇,0,可以关闭厨房的风扇一下,3.0,6.0
,厨房,风扇,0,请关闭厨房的风扇一下,3.0,6.0
,厨房,风扇,0,帮我，关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,能否关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇，一下,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇，行吗,3.0,6.0
,厨房,风扇,0,请关闭厨房的风扇行吗,3.0,6.0
,厨房,风扇,0,可以关闭厨房的风扇行吗,3.0,6.0
,厨房,风扇,0,请，关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,可以，关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,麻烦关闭厨房的风扇吗,3.0,6.0
,厨房,风扇,0,麻烦关闭厨房的风扇行吗,3.0,6.0
,厨房,风扇,0,请关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,帮我关闭厨房的风扇,3.0,6.0
,厨房,风扇,0,麻烦关闭厨房的风扇好吗,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇好吗,3.0,6.0
,厨房,风扇,0,请关闭厨房的风扇好吗,3.0,6.0
,厨房,风扇,0,关闭厨房的风扇，好吗,3.0,6.0
,厨房,风扇,0,能否关闭厨房的风扇一下,3.0,6.0
,厨房,风扇,0,可以关闭厨房的风扇吗,3.0,6.0
,厨房,音响,1,可以厨房的音响打开一下,3.0,5.0
,厨房,音响,1,请，厨房的音响打开,3.0,5.0
,厨房,音响,1,请厨房的音响打开一下,3.0,5.0
,厨房,音响,1,请厨房的音响打开吗,3.0,5.0
,厨房,音响,1,请厨房的音响打开好吗,3.0,5.0
,厨房,音响,1,可以厨房的音响打开行吗,3.0,5.0
,厨房,音响,1,厨房的音响打开，行吗,3.0,5.0
,厨房,音响,1,帮我厨房的音响打开,3.0,5.0
,厨房,音响,1,麻烦厨房的音响打开吗,3.0,5.0
,厨房,音响,1,麻烦厨房的音响打开一下,3.0,5.0
,厨房,音响,1,帮我厨房的音响打开一下,3.0,5.0
,厨房,音响,1,能否厨房的音响打开一下,3.0,5.0
,厨房,音响,1,能否厨房的音响打开好吗,3.0,5.0
,厨房,音响,1,厨房的音响打开吗,3.0,5.0
,厨房,音响,1,能否，厨房的音响打开,3.0,5.0
,厨房,音响,1,麻烦，厨房的音响打开,3.0,5.0
,厨房,音响,1,能否厨房的音响打开行吗,3.0,5.0
,厨房,音响,1,厨房的音响打开，吗,3.0,5.0
,厨房,音响,1,帮我厨房的音响打开吗,3.0,5.0
,厨房,音响,1,厨房的音响打开，好吗,3.0,5.0
,厨房,音响,1,帮我厨房的音响打开行吗,3.0,5.0
,厨房,音响,1,能否厨房的音响打开,3.0,5.0
,厨房,音响,1,麻烦厨房的音响打开,3.0,5.0
,厨房,音响,1,可以厨房的音响打开,3.0,5.0
,厨房,音响,1,厨房的音响打开行吗,3.0,5.0
,厨房,音响,1,能否厨房的音响打开吗,3.0,5.0
,厨房,音响,1,厨房的音响打开一下,3.0,5.0
,厨房,音响,1,麻烦厨房的音响打开好吗,3.0,5.0
,厨房,音响,1,可以，厨房的音响打开,3.0,5.0
,厨房,音响,1,帮我厨房的音响打开好吗,3.0,5.0
,厨房,音响,1,帮我，厨房的音响打开,3.0,5.0
,厨房,音响,1,厨房的音响打开,3.0,5.0
,厨房,音响,1,厨房的音响打开好吗,3.0,5.0
,厨房,音响,1,请厨房的音响打开行吗,3.0,5.0
,厨房,音响,1,请厨房的音响打开,3.0,5.0
,厨房,音响,1,可以厨房的音响打开吗,3.0,5.0
,厨房,音响,1,可以厨房的音响打开好吗,3.0,5.0
,厨房,音响,1,麻烦厨房的音响打开行吗,3.0,5.0
,厨房,音响,1,厨房的音响打开，一下,3.0,5.0
,厨房,音响,1,请打开厨房的音响吗,3.0,5.0
,厨房,音响,1,可以打开厨房的音响行吗,3.0,5.0
,厨房,音响,1,麻烦，打开厨房的音响,3.0,5.0
,厨房,音响,1,帮我打开厨房的音响好吗,3.0,5.0
,厨房,音响,1,麻烦打开厨房的音响吗,3.0,5.0
,厨房,音响,1,打开厨房的音响，一下,3.0,5.0
