input_text,label
请厨房的音响关闭行吗,1
可以厨房的音响关闭好吗,1
麻烦厨房的音响关闭好吗,1
可以厨房的音响关闭吗,1
请厨房的音响关闭好吗,1
麻烦厨房的音响关闭一下,1
可以厨房的音响关闭行吗,1
能否厨房的音响关闭行吗,1
请厨房的音响关闭,1
请厨房的音响关闭一下,1
请，厨房的音响关闭,1
可以厨房的音响关闭一下,1
帮我厨房的音响关闭一下,1
厨房的音响关闭，行吗,1
厨房的音响关闭行吗,1
帮我厨房的音响关闭好吗,1
关闭厨房的音响,1
能否关闭厨房的音响行吗,1
请关闭厨房的音响好吗,1
能否关闭厨房的音响,1
帮我关闭厨房的音响吗,1
麻烦关闭厨房的音响行吗,1
可以，关闭厨房的音响,1
关闭厨房的音响，一下,1
麻烦关闭厨房的音响吗,1
帮我关闭厨房的音响行吗,1
请关闭厨房的音响,1
可以关闭厨房的音响,1
麻烦关闭厨房的音响好吗,1
帮我，关闭厨房的音响,1
可以关闭厨房的音响好吗,1
麻烦关闭厨房的音响一下,1
请关闭厨房的音响一下,1
能否，关闭厨房的音响,1
麻烦关闭厨房的音响,1
请，关闭厨房的音响,1
关闭厨房的音响行吗,1
请关闭厨房的音响吗,1
关闭厨房的音响，好吗,1
可以关闭厨房的音响行吗,1
能否关闭厨房的音响好吗,1
能否关闭厨房的音响一下,1
可以关闭厨房的音响一下,1
关闭厨房的音响一下,1
麻烦，关闭厨房的音响,1
能否关闭厨房的音响吗,1
帮我关闭厨房的音响好吗,1
帮我关闭厨房的音响一下,1
可以关闭厨房的音响吗,1
请关闭厨房的音响行吗,1
关闭厨房的音响，行吗,1
帮我关闭厨房的音响,1
关闭厨房的音响好吗,1
关闭厨房的音响，吗,1
关闭厨房的音响吗,1
厨房的插座打开,1
可以厨房的插座打开一下,1
厨房的插座打开，一下,1
帮我厨房的插座打开吗,1
请厨房的插座打开,1
帮我厨房的插座打开好吗,1
厨房的插座打开一下,1
麻烦厨房的插座打开,1
麻烦厨房的插座打开一下,1
厨房的插座打开，好吗,1
能否厨房的插座打开行吗,1
帮我厨房的插座打开一下,1
厨房的插座打开，吗,1
帮我厨房的插座打开行吗,1
请，厨房的插座打开,1
请厨房的插座打开吗,1
请厨房的插座打开行吗,1
可以，厨房的插座打开,1
帮我厨房的插座打开,1
请厨房的插座打开一下,1
能否厨房的插座打开一下,1
可以厨房的插座打开行吗,1
可以厨房的插座打开,1
麻烦厨房的插座打开行吗,1
帮我，厨房的插座打开,1
麻烦，厨房的插座打开,1
厨房的插座打开，行吗,1
可以厨房的插座打开吗,1
麻烦厨房的插座打开好吗,1
能否厨房的插座打开好吗,1
可以厨房的插座打开好吗,1
请厨房的插座打开好吗,1
厨房的插座打开行吗,1
麻烦厨房的插座打开吗,1
厨房的插座打开好吗,1
能否厨房的插座打开,1
能否厨房的插座打开吗,1
厨房的插座打开吗,1
能否，厨房的插座打开,1
打开厨房的插座,1
请打开厨房的插座吗,1
帮我打开厨房的插座,1
能否打开厨房的插座好吗,1
可以打开厨房的插座一下,1
打开厨房的插座，行吗,1
可以打开厨房的插座,1
请，打开厨房的插座,1
请打开厨房的插座一下,1
麻烦打开厨房的插座一下,1
打开厨房的插座吗,1
打开厨房的插座一下,1
能否打开厨房的插座一下,1
能否打开厨房的插座吗,1
请打开厨房的插座,1
帮我打开厨房的插座吗,1
帮我，打开厨房的插座,1
麻烦打开厨房的插座,1
打开厨房的插座，好吗,1
麻烦打开厨房的插座吗,1
可以打开厨房的插座吗,1
麻烦打开厨房的插座好吗,1
能否打开厨房的插座行吗,1
打开厨房的插座，一下,1
能否，打开厨房的插座,1
帮我打开厨房的插座好吗,1
请打开厨房的插座行吗,1
可以打开厨房的插座好吗,1
可以，打开厨房的插座,1
打开厨房的插座行吗,1
能否打开厨房的插座,1
帮我打开厨房的插座一下,1
麻烦打开厨房的插座行吗,1
帮我打开厨房的插座行吗,1
麻烦，打开厨房的插座,1
打开厨房的插座，吗,1
可以打开厨房的插座行吗,1
打开厨房的插座好吗,1
请打开厨房的插座好吗,1
厨房的插座关闭,1
请，厨房的插座关闭,1
厨房的插座关闭，吗,1
请厨房的插座关闭,1
可以厨房的插座关闭好吗,1
帮我，厨房的插座关闭,1
可以厨房的插座关闭吗,1
麻烦厨房的插座关闭一下,1
厨房的插座关闭吗,1
能否厨房的插座关闭,1
帮我厨房的插座关闭行吗,1
麻烦，厨房的插座关闭,1
可以厨房的插座关闭一下,1
请厨房的插座关闭一下,1
麻烦厨房的插座关闭行吗,1
请厨房的插座关闭好吗,1
麻烦厨房的插座关闭,1
厨房的插座关闭，行吗,1
帮我厨房的插座关闭,1
能否厨房的插座关闭行吗,1
麻烦厨房的插座关闭吗,1
能否厨房的插座关闭一下,1
厨房的插座关闭好吗,1
厨房的插座关闭，一下,1
厨房的插座关闭一下,1
帮我厨房的插座关闭好吗,1
帮我厨房的插座关闭吗,1
可以，厨房的插座关闭,1
可以厨房的插座关闭,1
能否厨房的插座关闭吗,1
能否，厨房的插座关闭,1
麻烦厨房的插座关闭好吗,1
厨房的插座关闭，好吗,1
请厨房的插座关闭吗,1
帮我厨房的插座关闭一下,1
可以厨房的插座关闭行吗,1
能否厨房的插座关闭好吗,1
厨房的插座关闭行吗,1
请厨房的插座关闭行吗,1
关闭厨房的插座,1
能否，关闭厨房的插座,1
能否关闭厨房的插座行吗,1
关闭厨房的插座好吗,1
关闭厨房的插座，好吗,1
可以关闭厨房的插座,1
麻烦，关闭厨房的插座,1
麻烦关闭厨房的插座,1
关闭厨房的插座，一下,1
可以关闭厨房的插座好吗,1
关闭厨房的插座行吗,1
能否关闭厨房的插座吗,1
关闭厨房的插座，行吗,1
帮我关闭厨房的插座一下,1
关闭厨房的插座吗,1
帮我关闭厨房的插座,1
请关闭厨房的插座好吗,1
可以关闭厨房的插座吗,1
请关闭厨房的插座行吗,1
麻烦关闭厨房的插座好吗,1
请关闭厨房的插座,1
帮我，关闭厨房的插座,1
能否关闭厨房的插座一下,1
麻烦关闭厨房的插座行吗,1
可以，关闭厨房的插座,1
帮我关闭厨房的插座吗,1
可以关闭厨房的插座一下,1
能否关闭厨房的插座好吗,1
请关闭厨房的插座吗,1
帮我关闭厨房的插座行吗,1
请，关闭厨房的插座,1
能否关闭厨房的插座,1
关闭厨房的插座一下,1
关闭厨房的插座，吗,1
帮我关闭厨房的插座好吗,1
麻烦关闭厨房的插座一下,1
请关闭厨房的插座一下,1
麻烦关闭厨房的插座吗,1
可以关闭厨房的插座行吗,1
卧室的灯打开,1
卧室的灯打开，吗,1
帮我卧室的灯打开,1
可以卧室的灯打开行吗,1
卧室的灯打开好吗,1
麻烦，卧室的灯打开,1
帮我卧室的灯打开一下,1
帮我卧室的灯打开行吗,1
可以卧室的灯打开,1
请卧室的灯打开,1
卧室的灯打开，行吗,1
卧室的灯打开行吗,1
能否卧室的灯打开吗,1
请卧室的灯打开吗,1
能否卧室的灯打开好吗,1
可以卧室的灯打开好吗,1
麻烦卧室的灯打开吗,1
卧室的灯打开一下,1
可以卧室的灯打开一下,1
能否卧室的灯打开一下,1
麻烦卧室的灯打开行吗,1
帮我卧室的灯打开吗,1
能否卧室的灯打开,1
帮我，卧室的灯打开,1
能否卧室的灯打开行吗,1
请卧室的灯打开行吗,1
能否，卧室的灯打开,1
麻烦卧室的灯打开好吗,1
帮我卧室的灯打开好吗,1
卧室的灯打开，好吗,1
请卧室的灯打开一下,1
卧室的灯打开吗,1
请卧室的灯打开好吗,1
可以，卧室的灯打开,1
卧室的灯打开，一下,1
可以卧室的灯打开吗,1
请，卧室的灯打开,1
麻烦卧室的灯打开一下,1
麻烦卧室的灯打开,1
打开卧室的灯,1
能否打开卧室的灯吗,1
能否，打开卧室的灯,1
请打开卧室的灯吗,1
请，打开卧室的灯,1
可以，打开卧室的灯,1
打开卧室的灯，行吗,1
麻烦打开卧室的灯一下,1
可以打开卧室的灯好吗,1
打开卧室的灯一下,1
请打开卧室的灯,1
麻烦打开卧室的灯吗,1
麻烦打开卧室的灯,1
麻烦打开卧室的灯好吗,1
帮我打开卧室的灯一下,1
打开卧室的灯，好吗,1
请打开卧室的灯一下,1
可以打开卧室的灯一下,1
打开卧室的灯好吗,1
麻烦打开卧室的灯行吗,1
打开卧室的灯行吗,1
帮我，打开卧室的灯,1
打开卧室的灯，一下,1
帮我打开卧室的灯吗,1
能否打开卧室的灯,1
打开卧室的灯吗,1
帮我打开卧室的灯好吗,1
打开卧室的灯，吗,1
帮我打开卧室的灯,1
帮我打开卧室的灯行吗,1
可以打开卧室的灯吗,1
麻烦，打开卧室的灯,1
请打开卧室的灯好吗,1
请打开卧室的灯行吗,1
能否打开卧室的灯行吗,1
能否打开卧室的灯好吗,1
能否打开卧室的灯一下,1
可以打开卧室的灯,1
可以打开卧室的灯行吗,1
卧室的灯关闭,1
卧室的灯关闭，一下,1
能否卧室的灯关闭行吗,1
卧室的灯关闭吗,1
可以卧室的灯关闭吗,1
能否卧室的灯关闭吗,1
能否，卧室的灯关闭,1
帮我卧室的灯关闭一下,1
卧室的灯关闭，好吗,1
卧室的灯关闭好吗,1
麻烦卧室的灯关闭,1
麻烦卧室的灯关闭吗,1
麻烦卧室的灯关闭行吗,1
帮我卧室的灯关闭,1
卧室的灯关闭行吗,1
帮我，卧室的灯关闭,1
帮我卧室的灯关闭吗,1
可以卧室的灯关闭好吗,1
帮我卧室的灯关闭好吗,1
请卧室的灯关闭,1
可以卧室的灯关闭行吗,1
能否卧室的灯关闭一下,1
卧室的灯关闭，行吗,1
麻烦，卧室的灯关闭,1
麻烦卧室的灯关闭一下,1
可以，卧室的灯关闭,1
请卧室的灯关闭好吗,1
请，卧室的灯关闭,1
请卧室的灯关闭行吗,1
可以卧室的灯关闭,1
请卧室的灯关闭吗,1
请卧室的灯关闭一下,1
麻烦卧室的灯关闭好吗,1
卧室的灯关闭一下,1
能否卧室的灯关闭好吗,1
可以卧室的灯关闭一下,1
能否卧室的灯关闭,1
帮我卧室的灯关闭行吗,1
卧室的灯关闭，吗,1
关闭卧室的灯,1
关闭卧室的灯一下,1
能否，关闭卧室的灯,1
麻烦关闭卧室的灯一下,1
请关闭卧室的灯一下,1
可以关闭卧室的灯一下,1
能否关闭卧室的灯吗,1
可以关闭卧室的灯吗,1
关闭卧室的灯吗,1
麻烦，关闭卧室的灯,1
帮我关闭卧室的灯吗,1
麻烦关闭卧室的灯行吗,1
关闭卧室的灯，好吗,1
帮我关闭卧室的灯行吗,1
可以关闭卧室的灯行吗,1
关闭卧室的灯，行吗,1
能否关闭卧室的灯行吗,1
关闭卧室的灯，一下,1
可以关闭卧室的灯好吗,1
请，关闭卧室的灯,1
麻烦关闭卧室的灯好吗,1
关闭卧室的灯行吗,1
关闭卧室的灯好吗,1
可以关闭卧室的灯,1
关闭卧室的灯，吗,1
能否关闭卧室的灯一下,1
请关闭卧室的灯行吗,1
帮我关闭卧室的灯一下,1
麻烦关闭卧室的灯吗,1
请关闭卧室的灯吗,1
能否关闭卧室的灯好吗,1
请关闭卧室的灯,1
帮我关闭卧室的灯,1
帮我，关闭卧室的灯,1
能否关闭卧室的灯,1
麻烦关闭卧室的灯,1
可以，关闭卧室的灯,1
请关闭卧室的灯好吗,1
帮我关闭卧室的灯好吗,1
卧室的空调打开,1
帮我卧室的空调打开行吗,1
帮我卧室的空调打开,1
卧室的空调打开，好吗,1
帮我，卧室的空调打开,1
帮我卧室的空调打开好吗,1
请卧室的空调打开,1
卧室的空调打开，一下,1
帮我卧室的空调打开一下,1
能否，卧室的空调打开,1
请卧室的空调打开一下,1
卧室的空调打开好吗,1
麻烦卧室的空调打开一下,1
能否卧室的空调打开吗,1
能否卧室的空调打开好吗,1
卧室的空调打开一下,1
可以卧室的空调打开,1
请，卧室的空调打开,1
麻烦卧室的空调打开,1
卧室的空调打开，行吗,1
能否卧室的空调打开行吗,1
麻烦卧室的空调打开好吗,1
卧室的空调打开行吗,1
能否卧室的空调打开,1
麻烦卧室的空调打开行吗,1
能否卧室的空调打开一下,1
请卧室的空调打开吗,1
可以，卧室的空调打开,1
请卧室的空调打开行吗,1
可以卧室的空调打开好吗,1
卧室的空调打开，吗,1
可以卧室的空调打开吗,1
请卧室的空调打开好吗,1
麻烦，卧室的空调打开,1
可以卧室的空调打开行吗,1
卧室的空调打开吗,1
麻烦卧室的空调打开吗,1
帮我卧室的空调打开吗,1
可以卧室的空调打开一下,1
打开卧室的空调,1
打开卧室的空调好吗,1
麻烦打开卧室的空调好吗,1
麻烦打开卧室的空调行吗,1
打开卧室的空调，行吗,1
可以打开卧室的空调吗,1
打开卧室的空调，一下,1
帮我打开卧室的空调好吗,1
能否打开卧室的空调,1
打开卧室的空调，好吗,1
打开卧室的空调吗,1
可以打开卧室的空调,1
帮我，打开卧室的空调,1
请打开卧室的空调好吗,1
麻烦打开卧室的空调吗,1
能否打开卧室的空调行吗,1
能否打开卧室的空调好吗,1
帮我打开卧室的空调一下,1
能否，打开卧室的空调,1
帮我打开卧室的空调吗,1
请打开卧室的空调,1
打开卧室的空调，吗,1
麻烦，打开卧室的空调,1
请打开卧室的空调吗,1
请，打开卧室的空调,1
请打开卧室的空调行吗,1
麻烦打开卧室的空调,1
帮我打开卧室的空调,1
麻烦打开卧室的空调一下,1
可以打开卧室的空调好吗,1
打开卧室的空调行吗,1
可以，打开卧室的空调,1
能否打开卧室的空调吗,1
打开卧室的空调一下,1
请打开卧室的空调一下,1
可以打开卧室的空调行吗,1
帮我打开卧室的空调行吗,1
能否打开卧室的空调一下,1
可以打开卧室的空调一下,1
卧室的空调关闭,1
请卧室的空调关闭一下,1
卧室的空调关闭，好吗,1
帮我卧室的空调关闭一下,1
卧室的空调关闭，一下,1
请卧室的空调关闭好吗,1
麻烦卧室的空调关闭行吗,1
卧室的空调关闭吗,1
帮我，卧室的空调关闭,1
能否卧室的空调关闭吗,1
麻烦卧室的空调关闭好吗,1
可以卧室的空调关闭行吗,1
麻烦卧室的空调关闭一下,1
请，卧室的空调关闭,1
帮我卧室的空调关闭好吗,1
可以，卧室的空调关闭,1
可以卧室的空调关闭吗,1
能否卧室的空调关闭,1
请卧室的空调关闭吗,1
能否卧室的空调关闭行吗,1
能否卧室的空调关闭好吗,1
麻烦卧室的空调关闭,1
可以卧室的空调关闭,1
帮我卧室的空调关闭吗,1
卧室的空调关闭，行吗,1
请卧室的空调关闭,1
卧室的空调关闭一下,1
能否，卧室的空调关闭,1
麻烦卧室的空调关闭吗,1
可以卧室的空调关闭一下,1
能否卧室的空调关闭一下,1
请卧室的空调关闭行吗,1
卧室的空调关闭，吗,1
卧室的空调关闭好吗,1
帮我卧室的空调关闭行吗,1
可以卧室的空调关闭好吗,1
卧室的空调关闭行吗,1
麻烦，卧室的空调关闭,1
帮我卧室的空调关闭,1
关闭卧室的空调,1
关闭卧室的空调，行吗,1
帮我关闭卧室的空调行吗,1
可以关闭卧室的空调好吗,1
帮我关闭卧室的空调,1
关闭卧室的空调吗,1
帮我关闭卧室的空调一下,1
能否关闭卧室的空调一下,1
可以关闭卧室的空调一下,1
可以，关闭卧室的空调,1
帮我关闭卧室的空调好吗,1
能否关闭卧室的空调,1
关闭卧室的空调行吗,1
请关闭卧室的空调好吗,1
帮我，关闭卧室的空调,1
关闭卧室的空调一下,1
请关闭卧室的空调,1
帮我关闭卧室的空调吗,1
关闭卧室的空调，好吗,1
能否关闭卧室的空调好吗,1
可以关闭卧室的空调,1
关闭卧室的空调，吗,1
可以关闭卧室的空调吗,1
麻烦，关闭卧室的空调,1
能否关闭卧室的空调行吗,1
麻烦关闭卧室的空调,1
麻烦关闭卧室的空调好吗,1
请关闭卧室的空调吗,1
请关闭卧室的空调行吗,1
麻烦关闭卧室的空调吗,1
能否，关闭卧室的空调,1
可以关闭卧室的空调行吗,1
关闭卧室的空调，一下,1
请，关闭卧室的空调,1
麻烦关闭卧室的空调行吗,1
麻烦关闭卧室的空调一下,1
请关闭卧室的空调一下,1
关闭卧室的空调好吗,1
能否关闭卧室的空调吗,1
卧室的电视打开,1
帮我卧室的电视打开一下,1
帮我卧室的电视打开吗,1
卧室的电视打开，吗,1
请卧室的电视打开吗,1
